time,seconds_elapsed,z,y,x
1783002559382486800,0.08548681640625,0.06898235081136227,0.07780950812846421,0.13179266192428768
1783002559392539000,0.095538818359375,0.08850421288311482,0.061314446531981225,0.2378040360558778
1783002559402589700,0.105589599609375,-0.01719020425379276,0.061511430408805606,0.20121935896966606
1783002559412642000,0.11564208984375,-0.31062486905157566,0.03296031257659197,0.12391608333028853
1783002559422694000,0.12569384765625,-0.38127836794555187,-0.03717873398922383,0.010047346761822699
1783002559432746000,0.13574609375,-0.08047346664071083,-0.06331511882990598,-0.15616050272248685
1783002559442797000,0.145797119140625,0.1838017391681671,-0.020509484869614243,-0.23320158376172184
1783002559452849000,0.155848876953125,0.14793781410455703,0.015254633081331848,-0.1926595838844776
1783002559462901000,0.16590087890625,-0.07209960604906082,0.030285540409386157,-0.06415821859054267
1783002559472951800,0.175951904296875,-0.3012771949917078,-0.002759162515029311,0.06325586292333901
1783002559483004000,0.18600390625,-0.3134504478663206,-0.07083367776647209,0.07494655644539744
1783002559493055700,0.1960556640625,-0.06565759030282498,-0.0004036854300647974,0.04832118251137435
1783002559503107800,0.20610791015625,0.10871405721902846,0.04378478119075298,-0.04382284817881882
1783002559513159000,0.216158935546875,0.10714578498899936,-0.0019933657743036745,-0.162331957899034
1783002559523211000,0.2262109375,0.12738427089750767,0.0051362669099122285,-0.18372787021435796
1783002559533262800,0.236262939453125,0.08401216216087341,0.03721490128114819,-0.16097959344200788
1783002559543315000,0.24631494140625,-0.054393268966674804,0.04723287581801414,-0.1815407719662413
1783002559553366000,0.256365966796875,-0.056499885857105255,0.014846417606621979,-0.11098072350937872
1783002559563417900,0.26641796875,-0.14990531478524208,0.01805047434493899,0.0533428465982899
1783002559573470000,0.276469970703125,-0.43579029485583304,0.044985316086933014,0.2320651270776987
1783002559583520800,0.286520751953125,-0.3920382468909025,0.0830878869228065,0.3277772255130112
1783002559593572900,0.29657275390625,-0.18085341075658798,0.03552417171522975,0.19775873365439472
1783002559603624700,0.306624755859375,0.046777533265948294,-0.015534034544602036,-0.008682013225369154
1783002559613676800,0.3166767578125,0.14221242219507693,0.024338833899423477,-0.10091445285137741
1783002559623727900,0.326727783203125,0.09860650470256804,0.03128288088366389,-0.14366514175403863
1783002559633780000,0.336780029296875,0.1304015728920698,-0.006330956587195396,-0.09016030952706933
1783002559643832000,0.34683203125,0.19606033223867414,-0.008618483002483844,-0.0741632240479812
1783002559653884000,0.3568837890625,0.08511281687915324,0.002299582179263234,-0.11617113175932317
1783002559663935000,0.36693505859375,-0.17600012550652025,-0.04918203712441027,0.007096972523629665
1783002559673986800,0.37698681640625,-0.43086335984766483,-0.13559037370681762,0.1747049345968291
1783002559684039000,0.387038818359375,-0.26166473104953764,-0.07178549859859049,0.2026827460531145
1783002559694090000,0.397090087890625,-0.00025777415335178375,0.024194091666489836,0.09292626710906625
1783002559704141800,0.407141845703125,-0.03526128299534321,-0.0021007716715335844,-0.08339680674150586
