time,seconds_elapsed,z,y,x
1783002755035920600,0.094920654296875,0.03522462397813797,0.17945729196071625,0.05044388025999069
1783002755045971700,0.1049716796875,0.036497537046670914,0.2525177299976349,0.04850360378623009
1783002755056023800,0.11502392578125,0.02806011028587818,0.24338790774345398,0.014061740599572659
1783002755066075000,0.125074951171875,0.003575178561732173,0.14491067826747894,-0.052491504698991776
1783002755076126700,0.135126708984375,-0.013237357139587402,0.04459313303232193,-0.118073970079422
1783002755086177800,0.145177734375,-0.004383993335068226,0.03677038848400116,-0.16364739835262299
1783002755096230000,0.15522998046875,0.011071927845478058,0.09185627847909927,-0.17771899700164795
1783002755106280700,0.16528076171875,0.013636818155646324,0.13720804452896118,-0.16586953401565552
1783002755116332800,0.175332763671875,0.02023932710289955,0.16708073019981384,-0.12108209729194641
1783002755126383900,0.1853837890625,0.023415273055434227,0.1948520541191101,-0.060617174953222275
1783002755136435700,0.195435791015625,0.01904635690152645,0.1831354796886444,-0.000506166834384203
1783002755146486800,0.20548681640625,0.024314166978001595,0.15658020973205566,0.07836804538965225
1783002755156538600,0.21553857421875,0.036947138607501984,0.14293444156646729,0.15553845465183258
1783002755166589700,0.225589599609375,0.04256593436002731,0.06464444845914841,0.21431849896907806
1783002755176641800,0.235641845703125,0.06089594215154648,-0.017013931646943092,0.24876967072486877
1783002755186692600,0.245692626953125,0.08225972950458527,-0.06600753217935562,0.26157239079475403
1783002755196744700,0.25574462890625,0.10025204718112946,-0.10745297372341156,0.25045397877693176
1783002755206795800,0.265795654296875,0.10610337555408478,-0.1378578394651413,0.2354883849620819
1783002755216847600,0.27584765625,0.10910102725028992,-0.17269811034202576,0.20177677273750305
1783002755226898700,0.285898681640625,0.1136394813656807,-0.21608015894889832,0.151658833026886
1783002755236950500,0.295950439453125,0.10868281126022339,-0.23798544704914093,0.08729742467403412
1783002755247001600,0.306001708984375,0.09909278899431229,-0.2740051746368408,0.009205015376210213
1783002755257053700,0.3160537109375,0.09570232033729553,-0.3089410662651062,-0.07550614327192307
1783002755267104500,0.3261044921875,0.09261684119701385,-0.3456033170223236,-0.13963983952999115
1783002755277160000,0.336159912109375,0.07944750785827637,-0.3841123580932617,-0.1955111026763916
1783002755287211000,0.3462109375,0.07005000114440918,-0.4189739227294922,-0.23989619314670563
1783002755297262800,0.356262939453125,0.07269451767206192,-0.4014551043510437,-0.25797319412231445
1783002755307314000,0.36631396484375,0.07815928757190704,-0.33708304166793823,-0.25155872106552124
1783002755317365800,0.37636572265625,0.07826848328113556,-0.2655385434627533,-0.23135226964950562
1783002755327416800,0.386416748046875,0.07965673506259918,-0.21659117937088013,-0.2273969054222107
1783002755337469000,0.396468994140625,0.09409613162279129,-0.19949209690093994,-0.2208615243434906
1783002755347520000,0.40652001953125,0.13006293773651123,-0.0977604016661644,-0.21907757222652435
1783002755357572000,0.416572021484375,0.15691985189914703,0.06876413524150848,-0.22718583047389984
1783002755367623200,0.426623046875,0.1660744994878769,0.218925341963768,-0.269059956073761
1783002755377675000,0.436675048828125,0.18302179872989655,0.2858673632144928,-0.35151541233062744
1783002755387726000,0.44672607421875,0.2025497704744339,0.30187082290649414,-0.45174258947372437
1783002755397778000,0.45677783203125,0.20891232788562775,0.31894513964653015,-0.5730255842208862
1783002755407829000,0.4668291015625,0.1934845745563507,0.2929950952529907,-0.707185685634613
1783002755417881000,0.476881103515625,0.16756802797317505,0.2161857783794403,-0.8303736448287964
1783002755427932000,0.486931884765625,0.14729523658752441,0.11482980102300644,-0.9187036752700806
1783002755437984000,0.49698388671875,0.12561523914337158,-0.022852696478366852,-0.9564241766929626
1783002755448035000,0.50703515625,0.11197417974472046,-0.17461231350898743,-0.92354816198349
1783002755458087000,0.5170869140625,0.10735679417848587,-0.3054816424846649,-0.8290640115737915
1783002755468138000,0.527137939453125,0.12067869305610657,-0.4025897681713104,-0.7036054730415344
1783002755478189800,0.53718994140625,0.14919741451740265,-0.4693528115749359,-0.5779306292533875
1783002755488241000,0.547240966796875,0.17902503907680511,-0.48958906531333923,-0.44115692377090454
1783002755498293000,0.55729296875,0.19763468205928802,-0.458073228597641,-0.2970373034477234
1783002755508343800,0.56734375,0.21679159998893738,-0.3781997263431549,-0.16956157982349396
