time,seconds_elapsed,z,y,x
1783003408492352300,0.074352294921875,-0.004838963504880667,-0.0006117281154729426,0.0085426215082407
1783003408502404000,0.084404052734375,-0.0007534082396887243,0.0007129282457754016,0.008925584144890308
1783003408512455200,0.094455078125,-0.006650179624557495,0.0049092709086835384,0.008715727366507053
1783003408522506200,0.10450634765625,-0.006281598005443811,0.009407083503901958,0.008916263468563557
1783003408532557300,0.114557373046875,-0.004462126176804304,0.006137787364423275,0.010730940848588943
1783003408542609200,0.124609130859375,-0.004009655211120844,0.007342068944126368,0.007487210910767317
1783003408552660200,0.13466015625,-0.0041579934768378735,0.0019451729021966457,0.008241684176027775
1783003408562711300,0.144711181640625,-0.004156661685556173,0.0034498588647693396,0.007992679253220558
1783003408572762400,0.154762451171875,-0.004002464935183525,0.0039175101555883884,0.009267534129321575
1783003408582814200,0.164814208984375,-0.0024224112275987864,0.0028575719334185123,0.006171609275043011
1783003408592865300,0.174865234375,-0.006843791343271732,0.0027917916886508465,0.006024869158864021
1783003408602916400,0.184916259765625,-0.004944957327097654,0.0018727348651736975,0.006338856182992458
1783003408612967200,0.19496728515625,-0.002907373011112213,0.0032487902790308,0.0060022324323654175
1783003408623019300,0.205019287109375,-0.002793922321870923,0.005090632475912571,0.008191883563995361
1783003408633070300,0.2150703125,-0.003983289934694767,0.005431783385574818,0.007437942549586296
1783003408643121200,0.22512109375,-0.005287173669785261,0.004765992984175682,0.009123457595705986
1783003408653172200,0.235172119140625,-0.005804892163723707,0.009388442151248455,0.007006510626524687
1783003408663224300,0.245224365234375,-0.00478330347687006,0.003230414353311062,0.007303719408810139
1783003408673275100,0.255275146484375,-0.003924700431525707,0.002254898427054286,0.005970807280391455
1783003408683326200,0.265326171875,-0.005755091086030006,0.002596848411485553,0.003914846573024988
1783003408693377300,0.275377197265625,-0.005310343112796545,0.004489024169743061,0.007454187609255314
1783003408703429000,0.28542919921875,-0.0054155378602445126,0.003772101365029812,0.008354069665074348
1783003408713480200,0.295480224609375,-0.0037587855476886034,0.0034554514568299055,0.00917112734168768
1783003408723531300,0.30553125,-0.0033153691329061985,0.0032735576387494802,0.008492021821439266
1783003408733582300,0.315582275390625,-0.003662645351141691,0.00449941074475646,0.007053382229059935
1783003408743634200,0.32563427734375,-0.0026615632232278585,0.006907440721988678,0.010161290876567364
1783003408753685200,0.335685302734375,-0.004683701321482658,0.006021939683705568,0.00824061967432499
1783003408763736300,0.345736328125,-0.003780623432248831,0.004799815360456705,0.007454720325767994
1783003408773787100,0.355787109375,-0.004209125880151987,0.004031493328511715,0.009228119626641273
1783003408783839200,0.365839111328125,-0.0036511938087642193,0.004758802708238363,0.007317834068089724
1783003408793890300,0.375890380859375,-0.0018338527297601104,0.00538544449955225,0.009207879193127155
1783003408803941400,0.38594140625,-0.0046389601193368435,0.003245328087359667,0.007799599785357714
1783003408813993200,0.3959931640625,-0.002927612978965044,0.004541222471743822,0.008835037238895893
1783003408824044300,0.406044189453125,-0.004209392238408327,0.003940945956856012,0.006142048165202141
1783003408834095400,0.416095458984375,-0.004739894066005945,0.005114867351949215,0.007340470794588327
1783003408844146200,0.426146240234375,-0.0031755531672388315,0.007049920037388802,0.008709868416190147
1783003408854197200,0.436197265625,-0.005190767347812653,0.006923419889062643,0.010455570183694363
1783003408864249300,0.446249267578125,-0.004568652715533972,0.006552175153046846,0.009549562819302082
1783003408874300200,0.456300048828125,-0.003924966789782047,-0.00003968110104324296,0.007077350746840239
